ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,groundnuts,maize,millet,rice,sorghum,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2017-05-01,2017,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,425.0,,,267.0,,,430.01,438.48,421.53,425.0,-7.15,7.8,729.01,742.47,715.54,728.74,1.47,7.4,198.8,205.15,192.45,200.15,-1.96,7.4,291.99,303.12,267.0,267.0,22.49,7.7,409.91,416.19,403.63,404.76,5.14,8.2,218.26,234.98,201.53,225.78,11.96,7.7,1.12,1.14,1.1,1.11,3.06,7.9,2017-05
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2017-06-01,2017,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,413.0,,,,,,424.87,433.15,413.0,413.0,-13.23,7.9,727.89,739.61,707.03,707.03,-4.03,7.4,201.91,207.08,195.74,195.74,-6.09,7.5,267.86,323.1,257.29,323.1,32.41,7.7,404.96,418.56,398.74,418.56,6.7,8.3,225.99,236.54,211.33,211.33,2.58,7.7,1.13,1.15,1.11,1.12,0.23,8.0,2017-06
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2017-09-01,2017,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,430.0,,,,,,458.0,467.34,430.0,430.0,-9.32,8.1,724.4,735.59,698.95,698.95,-4.57,7.5,204.74,208.7,200.78,207.51,1.35,7.6,341.43,355.44,327.43,344.26,53.01,7.8,413.56,420.26,406.15,406.15,1.89,8.3,229.18,236.32,222.03,235.37,15.97,7.8,1.18,1.2,1.15,1.15,3.77,8.1,2017-09
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2017-10-01,2017,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,525.0,,,,,,429.48,492.61,420.4,492.61,5.97,8.2,699.05,726.16,685.36,726.16,-0.78,7.5,210.25,214.1,206.4,208.15,2.85,7.6,348.68,362.87,334.49,344.8,52.74,7.8,405.26,411.8,393.91,393.91,-2.98,8.4,236.43,243.05,229.81,234.29,16.21,7.8,1.15,1.18,1.13,1.18,7.5,8.1,2017-10
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2017-11-01,2017,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,550.0,,,,,,493.88,550.0,482.22,550.0,15.72,8.4,727.52,744.24,710.8,727.16,-3.4,7.5,210.15,213.84,205.88,205.88,0.86,7.7,347.76,361.83,320.69,320.69,31.78,7.9,391.62,398.08,375.87,375.87,-10.81,8.4,236.4,241.92,230.89,236.79,15.9,7.8,1.19,1.21,1.17,1.19,5.0,8.2,2017-11
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2017-12-01,2017,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,550.0,,,,,,551.92,566.1,537.75,550.0,17.91,8.6,729.37,743.84,714.9,723.34,-3.0,7.6,207.02,210.8,203.25,206.34,2.0,7.8,319.26,332.44,306.08,315.96,38.77,7.9,372.01,378.61,365.4,368.11,-10.32,8.4,237.26,242.43,232.09,235.22,17.59,7.9,1.21,1.23,1.18,1.18,6.49,8.3,2017-12
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-01-01,2018,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,550.0,,,350.0,,,550.46,564.45,536.47,550.0,16.47,8.8,725.01,737.75,712.27,716.35,-3.67,7.7,207.68,211.25,204.11,209.95,1.89,7.9,315.39,341.28,302.53,341.28,41.13,8.0,367.83,374.42,358.73,358.73,-11.41,8.7,237.15,242.47,232.01,242.47,18.96,8.0,1.18,1.21,1.16,1.19,6.43,8.4,2018-01
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-02-01,2018,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,525.0,,,,,,550.11,563.92,525.0,525.0,10.77,9.0,716.3,727.86,704.75,711.22,-3.31,7.7,211.99,215.58,208.39,211.45,1.13,7.9,346.13,360.14,332.11,345.61,40.91,8.0,356.96,363.49,350.43,362.29,-8.58,8.7,244.09,250.02,238.16,244.09,15.79,8.0,1.19,1.22,1.17,1.18,5.67,8.4,2018-02
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-03-01,2018,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,510.0,,,350.0,,,524.39,537.63,510.0,510.0,21.56,9.3,709.37,719.66,699.07,708.28,-0.69,7.8,213.36,216.87,209.85,212.49,11.13,8.1,349.4,363.45,335.35,350.0,32.08,8.1,365.28,371.85,358.71,364.26,-7.98,8.9,246.04,251.42,240.66,241.68,28.27,8.1,1.19,1.21,1.17,1.18,9.83,8.5,2018-03
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-05-01,2018,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,500.0,,,,,,526.5,539.63,500.0,500.0,17.65,9.0,715.87,725.48,706.26,713.2,-2.13,7.7,214.6,221.69,211.12,221.69,10.76,7.9,327.95,341.23,314.66,322.12,20.64,8.0,372.23,378.57,365.89,373.81,-7.65,8.7,248.28,253.98,242.59,244.11,8.12,8.0,1.19,1.21,1.17,1.17,5.49,8.4,2018-05
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-06-01,2018,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,560.0,,,,,,499.41,560.0,486.82,560.0,35.59,9.0,712.94,743.11,704.34,743.11,5.1,7.7,224.85,229.89,220.46,229.89,17.45,7.9,321.53,354.83,308.64,354.83,9.82,8.0,376.06,391.66,369.89,391.66,-6.43,8.7,244.0,249.73,229.55,229.55,8.62,8.0,1.17,1.24,1.16,1.24,10.59,8.4,2018-06
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-08-01,2018,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,372.0,,,599.94,700.0,583.31,700.0,53.09,9.3,761.89,788.55,748.19,788.55,9.01,7.8,238.22,242.5,233.94,236.77,16.98,8.1,372.95,387.82,358.08,372.0,10.56,8.1,393.31,400.18,386.44,394.57,-4.61,8.9,234.02,240.31,227.73,229.53,1.96,8.1,1.3,1.34,1.28,1.34,15.4,8.5,2018-08
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-09-01,2018,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,375.0,,,702.41,723.04,670.21,670.21,55.86,9.1,797.34,814.06,780.33,780.33,11.64,7.8,238.95,243.05,234.85,238.06,14.73,8.1,376.4,391.32,361.49,375.0,8.93,8.1,396.71,403.52,389.91,397.73,-2.07,9.1,230.16,235.87,224.44,230.06,-2.26,8.1,1.37,1.39,1.33,1.33,15.9,8.5,2018-09
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-10-01,2018,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,375.0,525.0,,670.01,692.23,650.26,692.23,40.52,8.8,786.49,824.05,770.65,824.05,13.48,7.8,239.75,248.04,235.76,248.04,19.16,8.1,378.44,393.32,363.55,375.0,8.76,8.2,399.82,406.48,392.83,392.83,-0.27,9.2,231.51,243.66,226.41,243.66,4.0,8.3,1.34,1.37,1.31,1.37,15.66,8.6,2018-10
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-11-01,2018,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,350.0,,,692.79,713.06,672.52,700.0,27.27,8.8,828.59,850.08,762.98,762.98,4.93,7.8,251.2,256.24,242.46,242.46,17.77,8.2,377.55,392.28,350.0,350.0,9.14,8.2,392.23,398.66,385.81,386.1,2.72,9.4,247.32,255.87,238.02,238.02,0.52,8.3,1.37,1.4,1.32,1.32,10.89,8.6,2018-11
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2018-12-01,2018,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,,,,700.35,720.59,680.11,700.0,27.27,8.8,759.35,789.04,729.65,759.34,4.98,7.8,243.17,248.51,235.24,235.24,14.01,8.2,348.33,362.17,334.49,350.87,11.05,8.2,385.54,391.72,378.9,378.9,2.93,9.4,237.31,244.97,229.64,230.51,-2.0,8.3,1.32,1.34,1.29,1.31,10.67,8.6,2018-12
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-01-01,2019,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,350.0,,,700.08,720.05,680.11,700.0,27.27,8.8,749.52,774.76,724.28,752.16,5.0,7.8,234.74,240.02,229.47,238.25,13.48,8.2,351.13,364.87,337.39,342.86,0.46,8.2,378.09,384.85,372.12,384.85,7.28,9.4,231.48,241.49,224.9,241.49,-0.4,8.3,1.29,1.32,1.27,1.31,9.96,8.6,2019-01
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-02-01,2019,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,,,,700.01,719.72,680.3,700.0,33.33,8.8,740.49,761.91,715.86,715.86,0.65,7.8,239.2,244.04,230.26,230.26,8.89,8.2,342.62,355.93,329.31,330.52,-4.37,8.2,388.53,394.52,363.36,363.36,0.29,9.4,244.31,252.17,236.46,248.25,1.7,8.3,1.31,1.33,1.28,1.28,7.86,8.6,2019-02
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-03-01,2019,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,350.0,,,700.0,719.45,680.55,700.0,37.25,8.8,704.86,724.71,685.0,722.71,2.04,7.8,229.83,235.0,219.1,219.1,3.11,8.2,329.4,342.15,309.18,309.18,-11.66,8.2,356.98,366.1,350.18,366.1,0.51,9.4,250.45,256.86,241.05,241.05,-0.26,8.3,1.27,1.29,1.25,1.26,7.18,8.6,2019-03
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-04-01,2019,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,,,,700.01,719.21,680.82,700.0,33.03,9.1,716.48,735.14,697.81,714.81,-0.38,7.9,217.7,226.03,212.14,226.03,6.12,8.2,306.37,324.38,294.42,324.38,-1.34,8.3,370.11,377.56,362.65,365.72,-0.98,9.4,240.62,247.85,233.4,245.07,-0.18,8.4,1.25,1.28,1.23,1.27,7.32,8.7,2019-04
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-05-01,2019,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,,,,700.0,718.95,681.06,700.0,40.0,9.1,714.7,730.61,698.79,716.95,0.53,7.9,227.64,233.31,221.96,224.77,1.39,8.2,326.34,338.89,313.8,320.1,-0.63,8.3,365.83,373.46,358.2,370.37,-0.92,9.4,247.91,254.16,241.66,244.43,0.13,8.4,1.27,1.3,1.25,1.27,8.49,8.7,2019-05
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-06-01,2019,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,,,,699.99,718.69,681.3,700.0,25.0,9.1,722.13,741.74,708.29,741.74,-0.18,7.9,226.06,230.94,219.83,219.83,-4.38,8.2,321.13,333.4,308.86,327.59,-7.68,8.3,373.39,406.44,365.69,406.44,3.77,9.4,244.47,260.26,238.72,260.26,13.38,8.4,1.28,1.31,1.25,1.31,5.85,8.7,2019-06
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-07-01,2019,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,330.0,,,699.99,718.44,681.54,700.0,16.97,9.1,751.55,766.42,736.69,743.12,-1.65,7.9,220.35,225.06,215.64,219.11,-6.8,8.3,330.09,342.54,317.65,330.0,-10.11,8.3,420.51,430.78,404.15,404.15,2.81,9.6,265.77,276.27,255.27,259.76,11.8,8.4,1.32,1.35,1.3,1.31,2.88,8.7,2019-07
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-09-01,2019,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,350.0,,,700.0,717.97,682.03,700.0,4.44,9.1,748.73,761.08,736.39,742.03,-4.91,7.9,220.07,223.97,216.16,219.63,-7.74,8.2,346.61,359.4,333.82,350.0,-6.67,8.3,408.98,420.53,397.43,401.5,0.95,9.4,259.76,265.86,245.59,245.59,6.75,8.4,1.32,1.34,1.3,1.31,-1.21,8.7,2019-09
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-10-01,2019,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,350.0,,,700.0,717.73,682.26,700.0,1.12,9.3,741.89,753.04,730.74,735.53,-10.74,7.9,221.42,225.16,217.68,224.44,-9.52,8.2,353.93,366.87,340.99,350.0,-6.67,8.3,400.83,412.21,387.67,387.67,-1.31,9.4,243.01,251.93,234.09,241.79,-0.77,8.3,1.31,1.34,1.29,1.3,-4.91,8.7,2019-10
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-11-01,2019,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,350.0,,,699.99,717.49,678.11,678.11,-3.13,9.3,730.04,740.14,719.95,733.81,-3.82,7.9,227.17,231.03,223.31,227.16,-6.31,8.2,352.64,365.46,339.83,350.0,0.0,8.3,384.88,395.78,373.97,376.84,-2.4,9.4,245.03,251.26,234.39,234.39,-1.52,8.3,1.3,1.32,1.28,1.28,-2.96,8.7,2019-11
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2019-12-01,2019,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700.0,,,,,,677.54,694.41,638.35,638.35,-8.81,9.3,725.92,735.03,716.81,718.05,-5.44,7.9,229.86,233.64,226.08,227.89,-3.13,8.2,352.04,364.72,339.35,347.46,-0.97,8.3,375.4,385.79,365.02,367.59,-2.98,9.4,232.07,239.61,224.52,228.24,-0.98,8.3,1.28,1.3,1.25,1.25,-4.79,8.7,2019-12
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2020-01-01,2020,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,500.0,,,266.0,,,637.22,653.36,598.54,598.54,-14.49,9.3,710.31,718.91,701.71,717.39,-4.62,7.9,230.17,233.95,226.38,227.93,-4.33,8.2,348.86,361.34,336.39,338.87,-1.16,8.3,366.22,376.06,356.38,363.78,-5.47,9.4,231.04,237.06,225.17,237.06,-1.84,8.3,1.24,1.26,1.22,1.23,-6.62,8.7,2020-01
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2020-02-01,2020,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,320.0,,,597.29,612.69,558.19,558.19,-20.26,9.1,712.66,724.02,704.39,724.02,1.14,7.9,229.92,233.72,225.79,225.79,-1.94,8.2,339.04,351.12,326.97,349.6,5.77,8.3,364.17,373.52,354.83,367.02,1.01,9.6,237.65,243.88,223.78,223.78,-9.86,8.3,1.22,1.24,1.2,1.21,-5.4,8.7,2020-02
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2020-03-01,2020,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,345.0,,,556.9,589.58,542.23,589.58,-15.77,8.8,724.33,738.06,715.46,738.06,2.12,7.8,227.27,231.22,223.32,225.84,3.08,8.2,352.29,364.66,339.91,345.0,11.59,8.2,369.35,378.33,360.38,369.44,0.91,9.6,224.19,232.72,215.66,231.96,-3.77,8.2,1.21,1.23,1.19,1.23,-2.28,8.6,2020-03
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2020-04-01,2020,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,625.0,,,,,,590.13,625.0,574.43,625.0,-10.71,8.8,743.75,772.86,733.87,772.86,8.12,7.8,227.56,231.39,222.01,222.01,-1.78,8.2,346.37,358.48,334.26,353.92,9.11,8.2,371.06,383.32,362.52,383.32,4.81,9.6,233.94,241.35,226.53,231.61,-5.49,8.2,1.24,1.28,1.23,1.28,0.49,8.6,2020-04
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2020-05-01,2020,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600.0,,,360.0,,,626.15,643.01,600.0,600.0,-14.29,8.8,783.94,868.96,768.66,868.96,21.2,7.9,223.14,227.26,219.03,220.2,-2.03,8.2,356.88,369.21,344.56,360.0,12.47,8.3,389.26,397.88,380.64,387.49,4.62,9.8,232.99,238.72,227.25,234.22,-4.18,8.3,1.3,1.32,1.28,1.32,3.66,8.7,2020-05
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2020-06-01,2020,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600.0,,,360.0,,,599.62,615.81,583.44,600.0,-14.29,8.8,886.46,970.27,859.36,970.27,30.81,7.9,221.52,225.48,214.55,214.55,-2.4,8.3,363.24,375.65,350.83,360.0,9.89,8.3,388.93,426.05,380.55,426.05,4.83,9.9,235.5,240.73,219.22,219.22,-15.77,8.3,1.34,1.38,1.32,1.38,5.05,8.7,2020-06
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2020-07-01,2020,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600.0,1250.0,,,600.0,,599.91,615.88,583.93,600.0,-14.29,9.1,992.22,1116.91,957.52,1116.91,50.3,8.0,215.29,219.64,210.95,217.95,-0.53,8.5,362.38,374.66,350.09,358.17,8.54,8.4,441.76,501.84,430.6,501.84,24.17,9.8,217.97,227.26,208.68,226.11,-12.96,8.5,1.4,1.49,1.38,1.49,13.74,8.8,2020-07
MLI,Mali,Gao,Menaka,Anderamboukane,15.42,3.02,gid_15420000030200000,2020-09-01,2020,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,590.0,,,,,,597.49,612.99,581.99,590.0,-15.71,9.1,1154.08,1191.15,1117.01,1133.38,52.74,7.9,209.23,214.51,203.95,205.73,-6.33,8.5,336.73,348.22,325.24,336.04,-3.99,8.3,413.57,437.6,397.62,437.6,8.99,9.6,241.61,249.65,233.57,235.73,-4.01,8.4,1.47,1.5,1.44,1.45,10.52,8.8,2020-09
