ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-01-01,2011,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,24000.0,,14131.6,15171.13,11046.01,11046.01,44.39,9.0,41384.72,42695.97,40801.79,42695.97,5.92,8.6,23831.63,24509.35,23153.91,24000.0,4.35,9.8,6714.79,7045.54,6384.04,6975.18,55.27,8.9,1.0,1.03,0.98,1.0,12.28,9.3,2011-01
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-02-01,2011,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13000.0,,,,10933.96,13000.0,9939.68,13000.0,53.65,9.0,43038.51,43743.79,42333.22,43383.74,7.85,8.6,24008.56,24690.92,23326.19,24034.17,6.03,9.9,7607.6,7912.12,7303.07,7817.11,67.3,8.9,1.01,1.04,0.99,1.04,16.06,9.3,2011-02
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-03-01,2011,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13250.0,,22500.0,,13375.18,14549.7,12200.66,13250.0,51.52,9.1,43717.29,44331.05,43103.54,43811.1,10.37,8.7,24021.64,24698.89,22500.0,22500.0,7.14,10.0,8436.68,8728.74,8144.61,8660.5,85.0,8.9,1.06,1.08,1.04,1.04,19.02,9.3,2011-03
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-04-01,2011,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,24000.0,,14267.66,16001.73,13076.97,16001.73,68.89,9.2,44046.44,44717.92,43511.35,44717.92,11.51,8.7,22275.72,24000.0,21260.87,24000.0,5.55,10.0,9266.65,9565.71,8967.58,9496.47,97.53,9.0,1.05,1.11,1.03,1.11,22.16,9.4,2011-04
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-05-01,2011,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,32250.0,,17274.15,20136.54,15837.49,20136.54,101.37,9.1,45019.31,46093.75,44476.33,46093.75,14.91,8.7,24259.72,31626.38,22920.69,31626.38,31.78,9.9,10082.34,10397.04,9767.64,10026.89,111.11,8.9,1.14,1.28,1.1,1.28,36.8,9.3,2011-05
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-06-01,2011,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,25500.0,,,,22997.46,25500.0,21184.17,25500.0,142.86,9.1,46551.57,47185.34,45042.06,45042.06,13.28,8.7,32689.28,37003.06,27696.44,27696.44,19.3,9.9,10438.04,10775.63,10127.86,10775.63,125.69,8.9,1.33,1.39,1.27,1.29,39.31,9.3,2011-06
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-07-01,2011,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,23750.0,,,,29197.82,31490.96,23750.0,23750.0,203.64,9.1,45040.16,45787.87,44292.45,45131.52,12.04,8.7,27016.81,30486.96,23546.66,27605.88,20.03,10.0,11205.84,11559.66,10594.75,10594.75,129.49,8.9,1.3,1.35,1.26,1.27,41.42,9.3,2011-07
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-08-01,2011,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,26625.0,,23763.73,25913.39,21614.08,23229.55,251.96,9.1,45089.45,45718.26,44460.65,44700.13,10.31,8.7,27669.83,29966.3,25373.36,26625.0,13.32,9.9,10637.54,11041.37,10233.71,10234.79,133.81,8.9,1.26,1.3,1.22,1.24,39.73,9.3,2011-08
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-09-01,2011,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,28000.0,,22266.33,24357.82,17868.29,17868.29,237.14,9.1,44609.81,45165.01,44054.61,44845.88,7.78,8.7,26454.3,28072.99,24835.6,28000.0,17.78,9.8,9990.66,10361.47,9233.65,9233.65,102.51,8.9,1.22,1.26,1.18,1.18,32.84,9.3,2011-09
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-10-01,2011,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,29500.0,,16670.66,18285.78,15055.54,15083.72,169.35,9.0,44820.99,45321.76,44320.22,44975.0,7.5,8.6,28219.32,29753.63,26685.01,29500.0,22.92,9.6,8723.94,9126.12,8321.77,8514.3,78.97,8.9,1.15,1.19,1.12,1.16,28.71,9.3,2011-10
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-11-01,2011,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13000.0,,28750.0,,13772.54,15131.4,12413.68,13000.0,47.7,9.0,45005.55,45466.48,43730.16,43730.16,7.22,8.6,29673.31,31096.17,28250.46,28750.0,19.79,9.6,8001.96,8312.64,7066.01,7066.01,32.79,8.9,1.14,1.17,1.09,1.09,17.29,9.3,2011-11
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2011-12-01,2011,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13500.0,,,,12339.17,13504.81,11173.54,13500.0,15.38,9.0,43484.93,44090.87,42073.25,42073.25,1.72,8.6,28590.17,29778.55,26448.36,26448.36,10.82,9.6,6392.66,6776.46,6008.85,6372.01,3.64,8.9,1.07,1.09,1.04,1.04,6.4,9.3,2011-12
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-01-01,2012,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,12000.0,,23500.0,,13734.81,14941.3,12000.0,12000.0,8.64,9.1,41590.4,42286.26,40894.54,41140.55,-3.64,8.7,26136.63,27556.35,23500.0,23500.0,-2.08,9.8,5839.14,6097.54,5580.73,5908.28,-15.3,8.9,1.02,1.04,0.98,0.98,-2.56,9.3,2012-01
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-02-01,2012,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,10250.0,,,,11797.1,12868.44,10250.0,10250.0,-21.15,9.1,40712.08,41303.48,40120.68,40532.08,-6.57,8.7,23141.8,24755.88,21527.72,22133.75,-7.91,9.8,5580.25,5782.7,5377.79,5427.67,-30.57,8.9,0.95,0.97,0.92,0.93,-11.21,9.3,2012-02
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-03-01,2012,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,8125.0,,,,9423.2,10337.41,8125.0,8125.0,-38.68,9.0,40221.5,40725.89,39717.12,40051.48,-8.58,8.6,21988.19,23187.79,19840.76,19840.76,-11.82,9.8,5140.03,5318.86,4961.21,5066.63,-41.5,8.9,0.9,0.92,0.86,0.86,-17.16,9.3,2012-03
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-04-01,2012,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7750.0,,20000.0,,7398.37,8122.23,6674.5,7750.0,-51.57,9.1,39817.11,40262.67,39371.55,39697.41,-11.23,8.7,19555.05,20897.31,18212.79,20000.0,-16.67,9.9,4823.78,4982.05,4665.51,4731.05,-50.18,8.9,0.84,0.86,0.81,0.85,-23.39,9.3,2012-04
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-05-01,2012,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,17000.0,,7538.9,8225.98,6851.82,7655.17,-61.98,9.1,39520.65,39925.72,38977.47,38977.47,-15.44,8.7,20069.12,21062.1,17000.0,17000.0,-46.25,9.9,4522.74,4843.34,4376.25,4843.34,-51.7,8.9,0.84,0.86,0.81,0.81,-36.53,9.3,2012-05
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-06-01,2012,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7000.0,,15500.0,,7791.22,8466.28,7000.0,7000.0,-72.55,9.2,38750.63,39167.9,38333.35,38671.57,-14.14,8.7,16617.83,18211.0,15024.66,15500.0,-44.04,9.9,4822.72,5018.02,4627.42,4894.93,-54.57,9.0,0.79,0.81,0.77,0.78,-39.4,9.4,2012-06
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-07-01,2012,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6500.0,,,,6807.23,7422.98,6191.48,6500.0,-72.63,9.2,38494.76,39389.0,38111.82,39389.0,-12.72,8.7,15358.42,16576.16,14225.34,16576.16,-39.95,9.9,4945.21,5113.63,4776.79,5023.31,-52.59,9.0,0.77,0.8,0.75,0.8,-36.98,9.4,2012-07
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-08-01,2012,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,17000.0,,6235.43,6804.42,5666.44,6192.88,-73.34,9.2,39472.59,39961.84,38983.35,39162.13,-12.39,8.7,16779.46,17895.91,15663.0,17000.0,-36.15,9.9,5093.83,5254.56,4705.42,4705.42,-54.03,9.0,0.8,0.82,0.78,0.79,-36.0,9.4,2012-08
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-09-01,2012,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000.0,,6121.47,6660.66,5573.03,5573.03,-68.81,9.2,39179.86,39624.59,38735.14,39236.98,-12.51,8.7,17040.99,17864.65,16000.0,16000.0,-42.86,9.9,4603.28,4806.73,4399.83,4687.48,-49.23,9.0,0.79,0.81,0.77,0.77,-34.47,9.4,2012-09
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-10-01,2012,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5220.0,,,,5404.97,5888.65,4921.3,5220.0,-65.39,9.2,39241.39,39646.08,38836.71,39432.71,-12.32,8.7,15862.31,16820.51,15049.86,16820.51,-42.98,10.0,4614.14,4782.51,4445.76,4507.76,-47.06,9.0,0.77,0.79,0.75,0.78,-32.72,9.4,2012-10
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-11-01,2012,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5025.0,,,,5044.8,5495.54,4594.07,5025.0,-61.35,9.1,39483.73,39869.27,39098.19,39418.32,-9.86,8.7,16978.18,17839.24,16117.11,17239.28,-40.04,10.0,4430.03,4579.86,4280.2,4337.36,-38.62,8.9,0.78,0.8,0.77,0.78,-28.66,9.3,2012-11
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2012-12-01,2012,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,18250.0,,4990.26,5421.82,4558.7,5066.14,-62.47,9.1,39441.47,39808.17,39074.78,39474.64,-6.18,8.7,17285.01,18250.0,16596.06,18250.0,-31.0,9.9,4230.54,4369.12,4091.95,4192.63,-34.2,8.9,0.78,0.79,0.77,0.79,-24.22,9.3,2012-12
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-01-01,2013,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,4875.0,,18250.0,,5129.99,5562.76,4697.21,4875.0,-59.37,9.1,39492.79,39847.81,39137.78,39348.07,-4.36,8.7,18405.91,19239.27,17572.55,18250.0,-22.34,9.9,4098.84,4227.02,3970.65,4043.82,-31.56,8.9,0.8,0.81,0.79,0.79,-19.42,9.3,2013-01
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-02-01,2013,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000.0,,4859.09,5403.2,4444.58,5403.2,-47.29,9.1,39330.64,39680.58,38345.46,38345.46,-5.39,8.7,18230.8,18895.67,16000.0,16000.0,-27.71,9.8,3954.32,4076.83,3831.81,3996.82,-26.36,8.9,0.79,0.8,0.75,0.75,-18.63,9.3,2013-02
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-03-01,2013,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5750.0,,14000.0,,5627.71,6086.33,5169.09,5750.0,-29.23,9.2,38123.34,38599.87,37646.8,37894.37,-5.39,8.7,15714.86,16917.39,14000.0,14000.0,-29.44,9.8,3948.78,4278.75,3828.77,4278.75,-15.55,9.0,0.74,0.76,0.72,0.73,-15.27,9.4,2013-03
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-04-01,2013,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000.0,,6096.07,6581.58,5610.57,5844.73,-24.58,9.1,37675.19,38100.14,37250.23,37993.89,-4.29,8.7,13786.47,16000.0,12674.22,16000.0,-20.0,9.6,4404.17,4593.43,3944.1,3944.1,-16.63,8.9,0.72,0.75,0.71,0.75,-11.63,9.3,2013-04
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-05-01,2013,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6600.0,,16000.0,,5925.45,6600.0,5434.32,6600.0,-13.78,9.2,37924.03,38327.93,37520.13,37789.02,-3.05,8.7,16384.95,18046.17,14723.72,16000.0,-5.88,9.8,3874.99,4094.62,3655.36,4016.61,-17.07,9.0,0.76,0.78,0.74,0.76,-5.94,9.4,2013-05
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-06-01,2013,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6000.0,,16000.0,,6951.81,7505.63,6000.0,6000.0,-14.29,9.2,37727.5,38321.07,37353.09,38321.07,-0.91,8.7,15947.45,17077.52,14817.38,16000.0,3.23,9.8,3981.99,4198.73,3806.75,4198.73,-14.22,9.0,0.77,0.78,0.75,0.76,-2.34,9.4,2013-06
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-07-01,2013,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5150.0,,16000.0,,6005.15,6509.04,5150.0,5150.0,-20.77,9.2,38403.07,38882.73,37985.98,38882.73,-1.29,8.8,16013.63,16810.01,15217.26,16000.0,-3.48,9.8,4303.32,4477.09,4129.55,4277.89,-14.84,9.1,0.77,0.78,0.75,0.76,-4.71,9.5,2013-07
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-08-01,2013,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,4200.0,,15500.0,,4736.52,5169.33,4200.0,4200.0,-32.18,9.3,39063.22,39488.03,38638.41,39272.12,0.28,8.9,16003.68,16616.06,15391.31,15500.0,-8.82,10.0,4359.76,4507.14,4212.38,4273.85,-9.17,9.1,0.76,0.77,0.75,0.75,-5.69,9.5,2013-08
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-09-01,2013,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,3900.0,,,,3865.78,4217.99,3513.56,3900.0,-30.02,9.3,39443.63,39844.09,39043.17,39486.53,0.64,8.9,15433.55,16006.38,14860.73,15227.78,-4.83,10.0,4292.38,4430.77,4153.99,4328.37,-7.66,9.1,0.74,0.76,0.73,0.74,-3.9,9.5,2013-09
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-10-01,2013,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,3300.0,,,,3779.86,4105.16,3341.03,3341.03,-36.0,9.3,39609.2,40242.24,39231.8,40242.24,2.05,8.9,15204.5,15703.21,14705.79,15300.37,-9.04,10.0,4353.54,4486.55,4220.54,4465.22,-0.94,9.1,0.74,0.75,0.73,0.75,-3.99,9.5,2013-10
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2013-12-01,2013,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,4675.0,,,,4529.05,4884.2,4173.91,4675.0,-7.72,9.2,40042.6,40472.4,39612.79,39925.41,1.14,8.8,15025.71,15484.37,14567.05,15023.58,-17.68,10.0,4819.35,4973.09,4665.61,4792.47,14.31,9.1,0.76,0.77,0.75,0.76,-3.83,9.5,2013-12
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2014-01-01,2014,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5300.0,,14500.0,,5230.87,5626.17,4835.57,5300.0,8.72,9.2,39914.28,40311.88,39467.98,39467.98,0.3,8.8,15030.03,15465.9,14500.0,14500.0,-20.55,10.0,4893.42,5041.05,4745.8,4847.99,19.89,9.1,0.77,0.78,0.76,0.76,-3.61,9.5,2014-01
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2014-03-01,2014,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,14000.0,,5877.3,6627.99,5404.82,6627.99,15.27,9.1,39604.5,39993.89,39215.1,39383.87,3.93,8.7,14937.06,15457.51,14000.0,14000.0,0.0,9.9,5017.95,5424.15,4868.69,5424.15,26.77,8.9,0.77,0.79,0.76,0.77,5.67,9.3,2014-03
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2014-04-01,2014,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7000.0,,16000.0,,7186.4,7740.87,6631.94,7000.0,19.77,9.2,39335.42,40130.33,38960.48,40130.33,5.62,8.7,13876.05,16000.0,13219.77,16000.0,0.0,10.0,5672.59,5911.63,5433.56,5543.98,40.56,9.0,0.78,0.81,0.77,0.81,7.67,9.4,2014-04
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2014-05-01,2014,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7375.0,,18000.0,,7418.07,8000.64,6835.5,7375.0,11.74,9.2,40261.51,41157.43,39797.0,41157.43,8.91,8.7,16366.39,18000.0,14890.44,18000.0,12.5,10.0,5710.36,6086.21,5506.24,6086.21,51.53,9.0,0.83,0.86,0.81,0.86,12.75,9.4,2014-05
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2014-06-01,2014,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,8400.0,,,,7523.31,8400.0,6912.83,8400.0,40.0,9.1,41471.78,42010.29,40880.72,40880.72,6.68,8.7,18272.45,19792.5,16752.39,16976.28,6.1,10.0,6370.31,6626.71,6113.91,6459.71,53.85,8.9,0.88,0.9,0.86,0.86,12.7,9.3,2014-06
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2014-07-01,2014,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,8550.0,,17000.0,,8983.97,9678.58,8289.36,8550.0,66.02,9.1,40975.8,41488.04,40463.55,41481.15,6.68,8.7,16793.38,17987.53,15599.22,17000.0,6.25,10.0,6765.9,7008.67,6538.58,7008.67,63.83,8.9,0.87,0.89,0.84,0.88,15.13,9.3,2014-07
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2014-08-01,2014,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,8525.0,,18000.0,,8915.85,9619.64,8212.06,8525.0,102.98,9.1,41624.7,42118.81,41130.6,41477.28,5.62,8.7,17031.02,18000.0,16180.34,18000.0,16.13,10.0,7353.25,7598.79,6723.79,6723.79,57.32,8.9,0.88,0.9,0.86,0.88,18.15,9.3,2014-08
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2014-09-01,2014,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6875.0,,15750.0,,8468.53,9166.94,6875.0,6875.0,76.28,9.2,41561.43,42006.99,41115.87,41538.05,5.2,8.7,18150.83,19048.25,15750.0,15750.0,3.43,10.0,6718.47,7039.23,6397.71,6771.33,56.44,9.0,0.89,0.9,0.84,0.84,12.7,9.4,2014-09
