ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-04-01,2013,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,222.5,,,241.1,256.13,233.94,256.13,24.58,7.9,222.92,233.55,212.3,222.5,12.71,7.6,300.01,302.07,292.36,292.36,-2.55,8.6,227.27,238.46,216.09,224.87,5.34,8.7,1.04,1.07,1.01,1.04,8.66,8.3,2013-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-05-01,2013,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,275.0,,235.0,,259.88,275.0,249.38,275.0,30.99,7.9,222.5,241.4,212.43,241.4,21.71,7.8,291.15,294.11,283.17,283.17,-4.72,8.5,226.31,262.28,215.22,262.28,26.54,9.0,1.04,1.11,1.01,1.11,16.34,8.3,2013-05
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-06-01,2013,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,270.0,,,280.38,292.04,257.69,257.69,13.21,7.9,246.7,270.0,233.0,270.0,21.8,7.7,280.34,283.62,273.04,273.04,-5.3,8.5,265.41,278.71,244.22,244.22,10.3,8.7,1.13,1.16,1.09,1.09,8.96,8.3,2013-06
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-07-01,2013,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,,265.0,,259.01,272.13,245.88,250.0,8.82,8.0,277.03,293.64,246.74,246.74,7.13,8.0,269.54,272.91,265.0,265.0,-9.34,8.5,245.44,257.86,230.9,230.9,-2.05,9.0,1.09,1.12,1.04,1.04,0.46,8.4,2013-07
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-08-01,2013,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,265.0,,244.78,254.54,235.01,241.55,-3.05,8.0,240.08,256.52,223.64,235.87,0.12,8.0,262.07,265.06,259.07,265.0,-8.23,8.5,231.96,243.71,220.21,221.09,-7.9,9.0,1.03,1.05,1.0,1.01,-4.94,8.4,2013-08
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-09-01,2013,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,228.33,261.67,,239.76,247.36,231.23,231.23,-7.84,8.1,234.63,246.41,222.86,228.33,-6.12,8.0,263.83,266.53,261.13,261.67,-12.78,8.7,222.18,233.41,210.95,211.38,-16.55,9.0,1.0,1.03,0.97,0.98,-10.96,8.5,2013-09
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-10-01,2013,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,233.33,261.67,,234.98,242.62,225.0,225.0,-2.69,8.2,226.63,237.36,215.91,233.33,-6.67,8.3,261.62,263.99,259.25,261.67,-12.17,8.7,212.42,223.15,201.7,219.45,-14.58,9.3,0.97,1.0,0.94,0.98,-9.32,8.6,2013-10
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-11-01,2013,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,225.0,,,224.0,231.99,216.01,225.0,-1.62,8.3,234.95,245.84,224.06,225.0,-3.05,8.5,261.64,263.67,259.61,261.92,-12.69,8.9,221.12,232.22,210.02,219.29,-8.82,9.0,0.98,1.01,0.95,0.97,-7.0,8.6,2013-11
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-12-01,2013,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,216.67,216.67,260.0,,222.63,229.33,215.94,216.67,-3.02,8.4,222.58,233.45,211.71,216.67,0.32,8.7,261.83,263.6,260.0,260.0,-13.33,9.0,220.75,231.8,208.66,208.66,-4.54,9.1,0.97,1.0,0.94,0.94,-5.84,8.8,2013-12
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-01-01,2014,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,225.0,,,218.43,225.07,211.79,225.0,1.19,8.4,215.1,225.2,204.99,225.0,12.5,8.9,259.87,262.84,258.25,262.84,-12.39,9.0,209.7,227.77,199.19,227.77,6.36,8.8,0.94,0.98,0.91,0.98,0.44,8.8,2014-01
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-02-01,2014,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,218.75,265.0,,227.45,234.58,220.33,224.51,-4.04,8.5,227.51,238.49,216.54,218.75,2.2,8.9,263.01,265.0,261.32,265.0,-11.67,9.2,229.9,241.42,218.37,220.62,-3.3,8.8,0.99,1.02,0.96,0.97,-4.84,8.8,2014-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-03-01,2014,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,231.67,265.0,,225.01,231.55,218.47,225.0,-6.25,8.6,216.66,231.67,206.12,231.67,4.42,9.0,265.85,267.39,264.31,265.0,-11.67,9.4,221.92,233.06,210.78,231.03,2.31,8.8,0.97,1.0,0.94,1.0,-3.54,8.9,2014-03
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-04-01,2014,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,228.33,226.33,,,225.69,231.92,219.46,228.33,-10.85,8.6,235.66,248.03,223.3,226.33,1.72,9.2,265.72,267.06,264.17,264.17,-9.64,9.4,232.87,244.51,220.06,220.06,-2.14,8.9,1.0,1.03,0.97,0.98,-5.72,8.9,2014-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-05-01,2014,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,228.33,226.33,263.46,,229.08,235.44,222.72,228.33,-16.97,8.7,224.17,235.32,213.03,226.33,-6.24,9.2,264.01,265.28,262.75,263.46,-6.96,9.6,221.21,232.29,210.12,218.45,-16.71,8.9,0.98,1.01,0.95,0.98,-11.8,9.0,2014-05
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-08-01,2014,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,257.5,,,227.58,233.81,221.35,225.89,-6.48,8.5,245.85,257.5,234.43,257.5,9.17,8.9,262.92,263.79,262.04,263.62,-0.52,9.6,247.2,259.58,234.82,244.05,10.38,8.5,1.03,1.06,1.0,1.04,2.86,8.8,2014-08
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-09-01,2014,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,247.5,,,226.79,232.99,220.6,225.0,-2.7,8.5,260.82,273.47,247.5,247.5,8.4,9.1,263.68,269.15,262.88,269.15,2.86,9.6,245.75,258.05,233.45,240.67,13.85,8.3,1.04,1.07,1.01,1.03,5.33,8.8,2014-09
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-10-01,2014,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,243.75,265.0,,226.06,254.28,219.88,254.28,13.01,8.4,244.44,256.87,232.01,243.75,4.47,8.9,270.12,272.05,265.0,265.0,1.27,9.6,242.15,254.23,222.17,222.17,1.24,8.3,1.02,1.05,1.0,1.03,4.87,8.8,2014-10
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-11-01,2014,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,237.5,,265.0,,257.67,274.47,239.3,239.3,6.36,8.4,243.49,254.64,222.92,222.92,-0.92,8.9,265.53,267.64,263.41,265.0,1.18,9.4,223.06,234.26,211.86,218.23,-0.48,8.4,1.03,1.06,0.99,0.99,1.53,8.8,2014-11
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2014-12-01,2014,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,180.0,,265.0,,244.04,257.0,225.34,225.34,4.0,8.4,218.06,230.69,202.42,202.42,-6.58,8.9,264.42,266.11,262.73,265.0,1.92,9.2,219.47,230.43,208.5,217.03,4.01,8.4,0.98,1.01,0.95,0.95,0.86,8.7,2014-12
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-01-01,2015,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,163.33,173.33,,,222.31,234.11,210.51,217.26,-3.44,8.4,198.52,209.7,173.33,173.33,-22.96,8.9,264.44,266.52,262.91,266.52,1.4,9.2,218.39,229.25,192.49,192.49,-15.49,8.4,0.94,0.97,0.89,0.89,-9.68,8.7,2015-01
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-02-01,2015,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,195.0,186.67,,,210.75,218.88,195.0,195.0,-13.15,8.4,167.54,186.67,155.54,186.67,-14.67,9.1,266.95,268.43,265.36,265.36,0.14,9.2,193.04,211.37,183.28,211.37,-4.19,8.3,0.88,0.9,0.85,0.9,-7.59,8.7,2015-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-03-01,2015,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,210.0,,,196.92,225.0,187.92,225.0,0.0,8.3,191.53,210.0,178.93,210.0,-9.35,9.1,265.65,266.99,263.01,263.01,-0.75,9.2,213.33,224.12,202.54,221.73,-4.02,8.1,0.9,0.96,0.87,0.96,-3.46,8.6,2015-03
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-04-01,2015,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,206.25,225.0,,,229.06,245.63,206.25,206.25,-9.67,8.3,215.47,228.93,202.0,225.0,-0.59,9.1,262.48,268.38,261.06,268.38,1.59,9.2,223.61,234.9,212.32,224.14,1.85,8.1,0.98,1.0,0.95,0.97,-1.61,8.6,2015-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-05-01,2015,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225.0,,,208.37,222.03,194.72,210.25,-7.92,8.1,227.99,239.74,216.23,225.0,-0.59,8.8,268.55,270.81,263.91,263.91,0.17,9.1,225.74,237.11,214.38,227.05,3.94,7.9,0.97,1.0,0.94,0.97,-1.11,8.5,2015-05
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-06-01,2015,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225.0,265.0,,208.53,217.33,199.72,210.95,-7.58,8.3,224.49,234.95,214.03,225.0,-4.06,8.8,264.23,266.44,262.02,265.0,0.48,9.4,228.65,240.11,217.18,233.34,7.23,8.1,0.97,1.0,0.94,0.98,-1.04,8.6,2015-06
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-07-01,2015,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,212.0,212.0,,300.0,208.75,215.57,201.93,212.0,-6.89,8.5,225.2,235.33,212.0,212.0,-13.04,9.1,264.76,266.61,262.91,265.0,0.8,9.6,235.09,246.83,223.35,228.24,-6.7,8.2,0.98,1.01,0.95,0.96,-6.31,8.8,2015-07
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-08-01,2015,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,200.0,,300.0,217.8,224.07,211.53,220.98,-2.17,8.6,208.84,219.61,198.07,200.0,-22.33,9.2,264.68,266.31,263.05,265.0,0.53,9.6,229.6,241.05,218.15,222.0,-9.03,8.3,0.96,0.98,0.93,0.95,-8.38,8.8,2015-08
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-09-01,2015,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,175.0,265.0,,222.72,229.07,212.83,212.83,-5.41,8.6,197.71,207.5,175.0,175.0,-29.29,9.0,265.18,266.59,263.77,265.0,-1.54,9.6,223.24,234.35,211.06,211.06,-12.3,8.4,0.95,0.97,0.9,0.9,-12.06,8.8,2015-09
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2015-10-01,2015,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,265.0,,211.39,233.91,203.95,233.91,-8.01,8.5,169.75,182.91,158.36,182.91,-24.96,8.9,265.06,266.28,263.83,265.0,0.0,9.4,212.08,222.63,201.53,204.19,-8.09,8.3,0.89,0.93,0.87,0.93,-10.07,8.8,2015-10
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-01-01,2016,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,200.0,208.76,217.65,199.86,207.1,-4.68,8.1,164.87,175.02,153.36,153.36,-11.52,8.2,264.5,265.57,263.68,265.57,-0.35,9.1,195.57,205.25,185.88,200.0,3.9,7.9,0.87,0.89,0.84,0.86,-2.77,8.4,2016-01
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-02-01,2016,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,161.0,265.0,,202.22,208.89,191.29,191.29,-1.9,8.1,150.49,161.0,141.99,161.0,-13.75,8.1,265.67,266.48,264.87,265.0,-0.14,9.1,201.44,211.36,191.53,200.0,-5.38,8.0,0.86,0.88,0.84,0.85,-4.79,8.4,2016-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-03-01,2016,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,175.0,,,193.98,201.29,186.68,200.0,-11.11,8.1,163.6,175.0,154.81,175.0,-16.67,8.1,265.11,265.83,264.39,265.0,0.76,9.1,201.33,211.21,191.46,200.0,-9.8,8.0,0.85,0.88,0.83,0.88,-8.67,8.4,2016-03
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-04-01,2016,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,175.0,,200.0,201.49,212.13,194.67,212.13,2.85,8.1,178.25,187.87,168.63,175.0,-22.22,8.0,264.94,265.58,264.3,265.0,-1.26,9.1,201.31,211.15,191.47,200.0,-10.77,8.0,0.88,0.91,0.86,0.89,-7.75,8.4,2016-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-05-01,2016,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,,265.0,,213.31,225.0,205.09,225.0,7.01,8.2,174.35,209.62,166.06,209.62,-6.84,8.1,264.89,265.46,264.31,265.0,0.41,9.0,201.31,231.38,191.51,231.38,1.91,8.2,0.89,0.97,0.87,0.97,0.52,8.5,2016-05
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-06-01,2016,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,250.0,265.0,,230.0,239.13,220.88,237.45,12.56,8.2,220.49,250.0,200.75,250.0,11.11,8.1,265.02,265.55,264.5,265.0,0.0,9.0,234.07,245.68,222.46,237.67,1.86,8.2,0.99,1.04,0.97,1.04,5.98,8.5,2016-06
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-07-01,2016,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,270.0,,,241.22,249.76,232.86,249.76,17.81,8.1,259.75,280.04,239.46,270.0,27.36,7.9,265.04,265.52,264.57,265.0,0.0,9.0,239.59,251.57,227.71,251.57,10.22,8.1,1.05,1.08,1.02,1.08,12.98,8.4,2016-07
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-08-01,2016,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,265.0,,251.12,259.75,242.57,259.75,17.54,8.0,273.67,288.75,249.24,249.24,24.62,7.8,265.0,265.44,264.56,265.0,0.0,8.8,253.75,266.31,230.28,230.28,3.73,8.2,1.1,1.13,1.05,1.05,10.6,8.3,2016-08
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-09-01,2016,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,275.0,275.0,,,262.07,275.0,253.34,275.0,29.21,8.0,243.89,258.8,228.98,244.79,39.88,8.0,264.97,265.38,264.56,265.0,0.0,8.8,231.22,242.79,219.65,234.69,11.2,8.1,1.04,1.07,1.01,1.07,18.01,8.3,2016-09
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-10-01,2016,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,208.0,265.0,,279.55,289.89,250.0,250.0,6.88,8.1,244.87,256.58,229.65,229.65,25.55,8.2,264.98,265.37,264.6,265.0,0.0,9.0,236.3,248.05,209.1,209.1,2.4,8.1,1.07,1.1,1.0,1.0,7.65,8.5,2016-10
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2016-11-01,2016,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,208.0,265.0,,250.27,265.22,235.31,240.58,11.83,8.3,225.95,237.88,213.22,213.22,14.13,8.3,264.99,265.36,264.63,265.0,0.06,9.2,209.73,220.33,199.14,209.64,1.33,8.4,0.98,1.01,0.96,0.97,6.27,8.6,2016-11
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2017-01-01,2017,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,,265.0,,221.29,230.12,200.0,200.0,-3.43,8.4,209.41,219.05,199.77,203.17,32.48,8.5,265.01,265.35,264.67,265.0,-0.22,9.2,217.58,228.44,205.95,205.95,2.97,8.6,0.95,0.98,0.91,0.91,5.82,8.7,2017-01
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2017-02-01,2017,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,183.0,,,201.41,217.9,190.37,217.9,13.91,8.3,201.53,210.99,183.0,183.0,13.66,8.5,264.99,265.68,264.66,265.68,0.26,9.2,207.01,217.36,196.66,206.22,3.11,8.4,0.9,0.93,0.88,0.91,6.79,8.6,2017-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2017-03-01,2017,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,217.0,213.0,265.0,250.0,216.93,228.73,205.13,217.0,8.5,8.4,178.61,213.0,167.9,213.0,21.71,8.5,265.77,266.16,265.0,265.0,0.0,9.2,207.54,250.0,197.22,250.0,25.0,8.6,0.91,0.99,0.89,0.99,12.5,8.7,2017-03
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2017-04-01,2017,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250.0,225.0,,250.0,220.26,250.0,212.32,250.0,17.85,8.5,222.95,242.24,203.67,225.0,28.57,8.7,265.03,267.99,264.6,267.99,1.13,9.2,253.18,266.15,240.22,250.0,25.0,8.6,1.01,1.04,0.98,1.04,16.53,8.8,2017-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2017-05-01,2017,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,270.0,225.0,257.22,274.69,231.3,231.3,2.8,8.5,226.01,238.63,213.39,224.66,7.18,8.6,268.36,270.0,267.32,270.0,1.89,9.2,251.83,264.74,225.0,225.0,-2.76,8.6,1.05,1.08,0.99,0.99,2.15,8.7,2017-05
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2017-06-01,2017,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,,270.0,250.0,232.31,247.56,217.06,225.0,-5.24,8.6,224.52,239.69,213.95,239.69,-4.13,8.8,270.84,271.77,269.91,270.0,1.89,9.1,225.76,250.0,214.04,250.0,5.19,8.6,0.99,1.03,0.96,1.03,-0.55,8.8,2017-06
