ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,potatoes,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2015-09-01,2015,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,39.25,,,38.13,39.27,36.98,39.25,0.58,9.7,1975.52,2028.28,1922.76,2021.39,18.55,9.2,3664.6,3740.2,3589.0,3694.55,12.52,9.4,0.83,0.84,0.82,0.84,10.14,9.7,2015-09
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2016-01-01,2016,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,39.17,,,38.46,39.17,37.94,39.17,11.91,9.7,1968.14,2006.46,1929.82,1964.67,12.71,9.2,3629.87,3687.75,3571.98,3654.5,9.03,9.4,0.83,0.84,0.82,0.83,11.17,9.7,2016-01
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2016-06-01,2016,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,41.7,,,49.79,50.95,41.7,41.7,15.83,9.7,2295.64,2372.47,2084.9,2084.9,7.35,9.1,4412.48,4601.97,3980.21,3980.21,9.74,9.3,1.01,1.03,0.89,0.89,10.84,9.7,2016-06
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2016-08-01,2016,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,53.45,,,48.34,53.45,44.53,53.45,40.16,9.7,2134.82,2223.14,2054.48,2223.14,13.3,9.1,3926.39,4128.01,3767.97,4128.01,13.65,9.4,0.94,1.01,0.91,1.01,22.12,9.7,2016-08
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2016-10-01,2016,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,58.0,,,52.78,57.6,50.54,57.6,47.85,9.7,2211.44,2281.67,2141.21,2269.47,14.63,9.1,3979.41,4118.88,3839.94,4105.77,10.21,9.4,0.99,1.04,0.96,1.04,23.89,9.7,2016-10
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2016-11-01,2016,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.0,,,57.6,60.33,50.0,50.0,29.15,9.7,2283.33,2350.1,2173.13,2173.13,10.88,9.2,4142.03,4268.9,3989.75,3989.75,10.67,9.4,1.04,1.07,0.96,0.96,16.81,9.7,2016-11
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2016-12-01,2016,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.0,,,50.01,53.62,46.4,50.0,29.97,9.7,2179.58,2246.85,2112.31,2195.67,12.26,9.2,3995.67,4110.66,3880.69,3994.9,10.84,9.4,0.96,1.0,0.93,0.97,17.57,9.7,2016-12
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2017-04-01,2017,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,56.1,,,54.57,56.29,52.84,56.1,12.32,9.7,2320.63,2372.48,2268.77,2357.27,9.86,9.2,4298.54,4441.74,4178.01,4441.74,16.21,9.4,1.04,1.07,1.0,1.07,12.76,9.7,2017-04
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2017-05-01,2017,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,60.0,,,56.1,60.0,54.48,60.0,20.51,9.7,2372.55,2421.45,2323.65,2386.55,4.3,9.3,4481.83,4598.64,4365.02,4452.88,2.29,9.4,1.06,1.1,1.03,1.1,9.23,9.7,2017-05
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2017-07-01,2017,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,65.0,,,60.22,65.0,58.5,65.0,34.42,9.7,2399.99,2440.48,2359.5,2360.64,11.1,9.3,4498.66,4579.13,4418.19,4434.62,14.02,9.4,1.1,1.13,1.07,1.13,20.45,9.7,2017-07
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2017-08-01,2017,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,55.9,,,64.99,67.47,55.9,55.9,4.58,9.7,2368.18,2407.24,2329.12,2350.37,5.72,9.3,4455.32,4526.44,4384.2,4404.66,6.7,9.4,1.12,1.15,1.06,1.06,5.61,9.7,2017-08
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2017-12-01,2017,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,45.0,,,47.76,49.35,45.0,45.0,-10.0,9.7,2244.67,2282.47,2141.1,2141.1,-2.49,9.2,4325.33,4379.5,4105.93,4105.93,2.78,9.4,0.98,1.01,0.93,0.93,-3.51,9.7,2017-12
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2018-01-01,2018,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,55.0,,,45.02,55.0,43.18,55.0,4.13,9.7,2154.12,2322.33,2106.18,2322.33,0.61,9.2,4114.48,4312.45,4023.55,4312.45,-3.57,9.4,0.94,1.04,0.91,1.04,0.46,9.7,2018-01
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2018-02-01,2018,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,55.0,,,54.97,58.5,51.44,55.0,3.74,9.7,2333.34,2412.33,2247.97,2247.97,-2.81,9.3,4350.79,4462.03,4126.65,4126.65,-7.19,9.4,1.04,1.08,1.01,1.02,-1.93,9.7,2018-02
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2018-04-01,2018,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.0,,,52.16,53.7,50.0,50.0,-10.87,9.7,2354.74,2427.81,2281.68,2295.15,-2.64,9.3,4494.03,4661.23,4326.82,4333.42,-2.44,9.4,1.04,1.07,1.01,1.01,-5.6,9.7,2018-04
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2018-05-01,2018,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.0,,,50.03,51.55,48.5,50.0,-16.67,9.7,2303.49,2369.54,2237.43,2290.46,-4.03,9.3,4330.11,4474.99,4185.22,4343.34,-2.46,9.4,1.01,1.04,0.98,1.01,-8.36,9.7,2018-05
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2018-06-01,2018,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,57.0,,,49.97,57.0,48.48,57.0,-5.35,9.7,2304.23,2421.26,2246.07,2421.26,1.52,9.4,4378.22,4606.18,4259.9,4606.18,3.01,9.4,1.01,1.09,0.98,1.09,-0.64,9.7,2018-06
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2018-11-01,2018,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,39.2,,,50.31,52.59,49.15,52.59,10.08,9.7,2317.84,2369.77,2254.92,2254.92,0.76,9.3,4454.41,4539.59,4265.7,4265.7,-0.82,9.4,1.02,1.05,0.99,1.01,3.39,9.7,2018-11
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2019-01-01,2019,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,63.0,,,52.51,63.0,51.05,63.0,14.55,9.7,2263.19,2333.75,2218.31,2333.75,0.49,9.2,4244.23,4483.59,4162.1,4483.59,3.97,9.4,1.01,1.12,0.99,1.12,6.78,9.7,2019-01
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2019-02-01,2019,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,64.0,,,62.98,66.58,59.37,64.0,16.36,9.7,2344.8,2469.34,2295.73,2469.34,9.85,9.2,4516.44,4636.8,4396.08,4516.27,9.44,9.4,1.11,1.15,1.08,1.14,12.18,9.7,2019-02
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2019-05-01,2019,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.0,,,55.99,58.16,50.0,50.0,0.0,9.7,2419.59,2473.55,2294.51,2294.51,0.18,9.2,4625.9,4701.38,4317.88,4317.88,-0.59,9.4,1.09,1.12,1.01,1.01,-0.14,9.7,2019-05
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2019-07-01,2019,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,59.3,,,55.31,59.3,51.73,59.3,19.31,9.7,2283.09,2380.15,2227.75,2380.15,4.11,9.2,4522.25,4643.24,4401.26,4424.44,1.88,9.4,1.05,1.09,1.02,1.09,8.62,9.7,2019-07
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2019-08-01,2019,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,56.8,,,59.3,62.48,56.11,56.8,15.07,9.7,2390.05,2452.68,2327.41,2347.33,3.01,9.2,4430.95,4535.49,4326.41,4451.02,2.91,9.4,1.09,1.12,1.06,1.07,7.14,9.7,2019-08
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2019-10-01,2019,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,40.0,,,53.27,55.36,51.19,53.1,5.56,9.7,2324.23,2376.09,2272.37,2313.05,0.31,9.3,4475.66,4548.85,4402.47,4497.52,1.46,9.4,1.05,1.08,1.02,1.04,2.51,9.7,2019-10
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2019-11-01,2019,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,58.0,,,53.1,54.95,51.26,52.63,0.08,9.7,2325.79,2372.16,2256.98,2256.98,0.09,9.3,4522.06,4585.13,4270.0,4270.0,0.1,9.4,1.05,1.08,1.02,1.02,0.09,9.7,2019-11
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2020-04-01,2020,4,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,68.0,,,53.19,68.0,51.49,68.0,21.49,9.7,2325.65,2465.51,2283.83,2465.51,2.48,9.2,4520.84,4769.73,4438.65,4769.73,3.79,9.4,1.05,1.19,1.02,1.19,9.77,9.7,2020-04
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2020-05-01,2020,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,66.0,,,67.99,72.2,63.78,66.0,32.0,9.7,2479.6,2648.6,2413.56,2648.6,15.43,9.2,4799.36,5102.48,4675.73,5102.48,18.17,9.4,1.19,1.23,1.16,1.23,22.1,9.7,2020-05
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2020-08-01,2020,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,66.0,,,64.47,66.0,63.53,66.0,16.2,9.7,2573.63,2651.52,2458.61,2458.61,4.74,9.2,5155.56,5265.82,5045.31,5165.62,16.05,9.4,1.21,1.24,1.18,1.21,12.64,9.7,2020-08
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2020-10-01,2020,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,53.0,,,57.82,61.26,53.0,53.0,-0.19,9.7,2505.73,2573.93,2437.53,2501.39,8.14,9.2,5220.4,5298.42,5142.38,5162.35,14.78,9.4,1.16,1.19,1.12,1.12,7.4,9.7,2020-10
KEN,Kenya,,,Hola (Tana River),0.0,37.0,gid_0000000370000000,2020-12-01,2020,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,45.0,,,50.52,52.53,45.0,45.0,-14.52,9.7,2519.9,2573.6,2466.2,2490.39,12.38,9.2,5178.0,5240.21,5045.91,5045.91,17.98,9.4,1.11,1.14,1.05,1.05,4.42,9.7,2020-12
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2015-01-01,2015,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,41.1,,,41.55,41.81,41.1,41.1,4.04,9.6,1779.15,1811.57,1746.73,1762.13,6.33,9.0,3421.19,3468.28,3376.87,3468.28,10.11,9.3,0.81,0.82,0.8,0.8,6.72,9.6,2015-01
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2015-03-01,2015,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,41.5,,,41.55,41.85,41.25,41.5,4.84,9.7,1776.76,1804.09,1749.42,1770.21,6.4,9.0,3511.35,3554.34,3468.37,3510.73,10.68,9.3,0.81,0.82,0.8,0.81,7.23,9.6,2015-03
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2015-07-01,2015,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.0,,,49.05,50.02,48.07,50.0,24.08,9.7,2161.16,2230.1,2092.22,2116.03,26.49,9.1,3833.34,3981.82,3684.87,3818.02,16.88,9.3,0.94,0.97,0.92,0.94,22.44,9.7,2015-07
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2015-09-01,2015,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.0,,,49.08,50.03,48.0,48.0,17.46,9.7,2167.54,2222.19,2101.12,2101.12,25.72,9.1,3973.69,4073.18,3853.08,3853.08,15.52,9.4,0.96,0.97,0.93,0.93,19.29,9.7,2015-09
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2015-10-01,2015,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,50.0,,,47.73,50.0,46.89,50.0,21.4,9.7,2101.55,2183.8,2049.76,2183.8,29.88,9.2,3867.63,4113.55,3777.36,4113.55,24.92,9.4,0.93,0.97,0.91,0.97,25.11,9.7,2015-10
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2015-11-01,2015,11,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,51.25,,,51.12,52.36,49.87,51.25,24.23,9.7,2202.05,2258.03,2146.08,2178.98,23.18,9.2,4135.46,4297.63,3973.29,4033.62,19.93,9.4,0.99,1.01,0.96,0.98,22.49,9.7,2015-11
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2015-12-01,2015,12,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.33,,,51.7,52.65,48.33,48.33,16.83,9.7,2183.84,2233.08,2131.71,2131.71,20.35,9.3,4037.48,4141.08,3933.88,3962.93,16.28,9.4,0.97,1.0,0.94,0.94,17.73,9.7,2015-12
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2016-01-01,2016,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.0,,,47.31,48.88,45.74,48.0,16.79,9.7,2133.97,2180.08,2087.86,2123.0,20.48,9.3,3997.75,4073.33,3922.16,4069.52,17.34,9.4,0.94,0.96,0.92,0.95,18.1,9.7,2016-01
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2016-02-01,2016,2,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,47.5,,,48.3,49.49,47.11,47.5,15.01,9.7,2130.64,2171.42,2089.87,2123.51,20.19,9.4,4095.6,4164.99,3964.95,3964.95,13.39,9.4,0.95,0.97,0.93,0.94,16.05,9.7,2016-02
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2016-05-01,2016,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,47.0,,,46.2,47.0,45.48,47.0,2.85,9.7,2091.84,2212.01,2058.95,2212.01,7.84,9.4,3841.43,4377.16,3668.41,4377.16,21.9,9.4,0.91,0.98,0.89,0.98,10.47,9.7,2016-05
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2016-06-01,2016,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,45.0,,,47.49,48.16,45.0,45.0,-6.25,9.7,2236.47,2292.24,2158.63,2158.63,0.6,9.5,4415.37,4636.2,4194.54,4348.32,13.36,9.4,0.99,1.02,0.95,0.95,2.21,9.7,2016-06
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2016-07-01,2016,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,44.0,,,44.23,45.4,43.06,44.0,-12.0,9.7,2158.46,2213.02,1993.4,1993.4,-5.8,9.5,4344.81,4465.18,3892.68,3892.68,1.96,9.4,0.95,0.98,0.89,0.89,-5.66,9.7,2016-07
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2016-08-01,2016,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,44.0,,,43.97,44.83,43.11,44.0,-10.8,9.7,1985.99,2055.82,1916.17,1997.9,-7.3,9.7,3934.36,4115.86,3752.85,3974.2,0.44,9.4,0.88,0.91,0.85,0.9,-6.07,9.7,2016-08
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2016-09-01,2016,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,43.0,,,44.12,44.77,43.0,43.0,-10.42,9.7,2011.33,2071.13,1943.26,1943.26,-7.51,9.7,4022.16,4122.53,3796.71,3796.71,-1.46,9.4,0.9,0.93,0.87,0.87,-6.61,9.7,2016-09
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2016-10-01,2016,10,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,46.0,,,42.73,46.0,42.04,46.0,-8.0,9.7,1947.71,2085.59,1892.42,2085.59,-4.5,9.7,3824.62,3961.31,3687.93,3925.1,-4.58,9.4,0.87,0.92,0.84,0.92,-5.78,9.7,2016-10
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2017-01-01,2017,1,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,48.0,,,47.35,48.7,45.99,48.0,0.0,9.7,2142.46,2201.03,2083.89,2177.21,2.55,9.4,3990.93,4291.93,3935.13,4291.93,5.47,9.4,0.94,0.97,0.92,0.97,2.62,9.7,2017-01
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2017-03-01,2017,3,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,54.4,,,54.29,56.48,52.31,56.48,19.31,9.7,2278.51,2333.1,2223.91,2244.43,6.48,9.4,4387.85,4506.21,4195.99,4195.99,2.47,9.4,1.03,1.06,1.01,1.03,9.63,9.7,2017-03
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2017-05-01,2017,5,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,65.0,,,63.05,65.12,60.99,65.0,38.3,9.7,2373.88,2433.15,2314.62,2333.88,5.51,9.4,4443.06,4580.77,4305.34,4348.05,-0.67,9.4,1.11,1.14,1.08,1.12,14.38,9.7,2017-05
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2017-06-01,2017,6,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,65.0,,,66.58,68.45,64.71,65.0,44.44,9.7,2337.51,2390.62,2284.4,2323.64,7.64,9.4,4358.84,4453.79,4263.9,4359.19,0.25,9.4,1.12,1.14,1.09,1.12,17.16,9.7,2017-06
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2017-07-01,2017,7,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,65.0,,,64.97,66.53,63.42,65.0,47.73,9.7,2330.91,2377.65,2284.17,2313.34,16.05,9.4,4392.23,4455.42,4329.05,4343.52,11.58,9.4,1.12,1.14,1.09,1.12,25.49,9.7,2017-07
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2017-08-01,2017,8,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,68.0,,,65.32,68.0,64.16,68.0,54.55,9.7,2320.52,2362.47,2278.56,2318.0,16.02,9.4,4370.11,4429.81,4310.41,4360.22,9.71,9.4,1.11,1.14,1.09,1.14,27.08,9.7,2017-08
KEN,Kenya,Rift Valley,Kajiado,Kajiado,-1.84,36.79,gid_-18400000367900000,2017-09-01,2017,9,KES,"maize (1 KG, Index Weight = 1), potatoes (50 KG, Index Weight = 0.02), sorghum (90 KG, Index Weight = 0.01)",Jan 2007,Dec 2020,5.24,0,0.96,0,70.0,,,69.48,71.04,67.93,70.0,62.79,9.7,2327.22,2365.26,2289.17,2330.75,19.94,9.4,4389.53,4442.03,4337.02,4361.78,14.88,9.4,1.14,1.16,1.12,1.15,33.07,9.7,2017-09
