ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,groundnuts,maize,millet,rice,sorghum,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-02-01,2024,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,448.06,500.11,439.27,500.11,-11.4,8.8,734.27,746.64,721.9,728.65,6.32,8.6,222.12,240.16,212.95,240.16,-4.38,9.3,266.39,291.67,259.08,291.67,-16.04,9.6,492.34,502.45,485.8,502.45,-0.02,9.9,278.94,284.07,273.8,278.33,-7.22,9.3,1.21,1.25,1.19,1.25,-4.13,9.3
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-03-01,2024,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,750,250,300,500,275,521.08,560.48,481.69,554.12,-1.06,8.8,738.61,750,732.09,750,4.52,8.7,242.31,254.8,229.83,250,0,9.4,295.59,303.68,287.5,300,-14.29,9.6,506.94,513.47,500,500,-0.84,9.9,274.13,278.42,269.85,275,-8.33,9.4,1.27,1.3,1.24,1.3,-1.97,9.4
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-04-01,2024,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,562.5,,,300,500,275,579.71,603.01,556.41,562.5,12.5,8.8,768.7,779.84,750,750,-1.92,8.7,253.57,262.74,244.4,249.75,-2.06,9.4,306.31,314.57,298.06,300,-11.92,9.5,498.06,504.16,491.96,500,-0.97,9.9,273.44,277.03,269.85,275,-9.84,9.5,1.33,1.36,1.3,1.3,-1.23,9.4
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-05-01,2024,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,613,750,250,300,,,567.48,613,554.37,613,22.6,8.8,762.27,777.22,747.31,750,-8.21,8.7,248.79,255.49,242.1,250,-0.63,9.4,302.98,326.1,294.79,326.1,-6.83,9.6,500.42,520.49,494.91,520.49,1.95,9.9,275.2,312.39,271.85,312.39,4.13,9.4,1.3,1.37,1.28,1.37,1.57,9.4
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-06-01,2024,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,650,750,,,,,629.2,663.5,594.9,650,30.52,8.9,755.77,771,740.53,750,-11.76,8.6,250.72,267.6,245.26,267.6,7.04,9.4,337.18,357.57,328.05,357.57,14.24,9.4,532.91,540.37,525.45,536.15,2.12,9.9,325.32,344.58,306.05,310.28,3.43,9.3,1.39,1.43,1.35,1.42,4.96,9.3
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-07-01,2024,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,675,,275,375,,,667.17,682.21,652.13,675,35,8.9,750.77,762.53,739.01,750,-10.15,8.5,269.9,281.23,258.56,275,10,9.3,376.75,386.89,366.61,375,17.19,9.4,544.7,559.63,537.74,559.63,8.39,9.9,325.04,344.31,307.12,344.31,14.77,9.2,1.46,1.49,1.43,1.47,9.48,9.3
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-08-01,2024,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,750,750,,400,575,,686.54,750,675.68,750,54.88,9,747.65,756.47,738.84,750,-10.3,8.6,277.95,294.75,269.76,294.75,17.81,9.5,389.77,400.3,379.24,400,24.9,9.5,574.17,581.84,566.5,575,15,9.9,354,371.04,336.96,365.51,21.84,9.3,1.49,1.55,1.46,1.55,16.52,9.4
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-09-01,2024,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,850,750,300,400,600,350,778.89,850,730.42,850,81.66,9.2,746.35,755.17,737.54,750,-10.5,8.7,296.5,308.5,284.49,300,20,9.6,414.26,425.43,400,400,23.08,9.5,583.81,600,576.73,600,20,9.9,378.39,391.65,350,350,16.67,9.3,1.58,1.62,1.55,1.6,21.23,9.4
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-10-01,2024,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,900,,338,,,350,891.23,934.53,802.82,802.82,74.53,9.2,746.35,755.81,729.11,729.11,-10.54,8.6,302.96,338,294.59,338,35.2,9.5,403.74,430.77,392.6,430.77,36.75,9.5,615.65,623.59,595.48,595.48,18.31,9.9,353.29,367.96,338.62,350,16.67,9.3,1.64,1.67,1.6,1.6,22.81,9.4
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-11-01,2024,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,700,,325,,600,350,787.5,843.74,731.25,731.3,62.51,9.2,720.6,732.13,709.06,713.15,-5.78,8.6,341.74,364.14,319.35,325,30,9.5,444.13,456.33,404.88,404.88,34.96,9.5,592.34,601.11,583.57,600,20.16,9.8,340.74,352.2,329.28,350,16.67,9.4,1.59,1.62,1.54,1.54,22.23,9.4
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2024-12-01,2024,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,600,,250,,600,300,698.94,732.42,665.45,670.5,46.81,9.4,705.53,718.01,692.01,692.01,-6.1,8.7,326.71,342.15,311.26,312.32,29.39,9.5,399.46,411.34,386.17,386.17,30.49,9.6,603.9,612.09,595.72,600,19.94,9.8,346.19,354.74,325.52,325.52,11.87,9.5,1.5,1.54,1.47,1.47,18.41,9.5
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2025-01-01,2025,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,613,675,250,,600,300,646.33,664.9,613,613,36.22,9.4,685.22,695.99,674.46,675,-7.71,8.8,304.73,316.85,292.62,292.81,30.14,9.6,375.72,387.01,364.44,365.71,32.99,9.6,599.75,607.16,592.34,600,21.12,9.8,322.46,332.79,300,300,5.64,9.6,1.44,1.47,1.4,1.4,15.68,9.5
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2025-02-01,2025,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,690,705,,,580,300,595.49,690,573.5,690,37.97,9.7,671.28,705,660.69,705,-3.25,9,292.42,302.29,272.8,272.8,13.59,9.7,352.98,363.6,342.36,358.33,22.85,9.6,600.21,606.87,580,580,15.43,9.8,286.95,300,274.59,300,7.79,9.7,1.38,1.43,1.35,1.43,14.35,9.6
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2025-03-01,2025,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,613,675,250,350,600,300,720.01,777.59,613,613,10.63,10,717.42,735.47,675,675,-10,9,265.79,277.87,250,250,0,9.7,352.33,362.64,342.02,350,16.67,9.7,568.62,584.49,560.95,584.49,16.9,9.8,289.98,301.51,278.45,300,9.09,9.7,1.45,1.48,1.37,1.37,5.45,9.6
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2025-04-01,2025,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,650,750,275,350,,300,592.41,650,541.26,650,15.56,10,675.28,750,648.96,750,0,9,248.32,275,237.58,275,10.11,9.8,345.46,355.43,335.48,350,16.67,9.7,588.01,596.09,573.87,573.87,14.77,9.9,303.02,312.5,293.55,300,9.09,9.7,1.35,1.43,1.31,1.43,9.92,9.6
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2025-05-01,2025,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,659.93,698.31,582.39,582.39,-4.99,9.7,774.69,817.38,724.47,724.47,-3.4,8.9,276.26,294.23,258.29,273.41,9.36,9.7,349.25,359.14,339.37,354.64,8.75,9.6,566.82,574.8,558.64,558.64,7.33,9.8,305.17,311.71,295.54,295.54,-5.39,9.6,1.44,1.49,1.38,1.38,0.62,9.5
MLI,Mali,Koulikoro,Kati,Kati,12.75,-8.07,gid_127500000-80700000,2025-06-01,2025,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,,,,559.08,605.59,512.57,585.42,-9.94,9.4,726.06,772.27,679.84,727.99,-2.93,8.8,277.89,288.51,267.28,275.56,2.98,9.6,356.55,366.47,346.62,361.06,0.97,9.6,550.56,557.84,543.28,548.13,2.24,9.7,293.43,299.86,287.47,299.86,-3.36,9.6,1.38,1.42,1.33,1.38,-2.56,9.5
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-01-01,2007,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,150,200,306.25,,385.04,395.92,377.48,386.62,,8.5,507.24,527.31,492.71,508.66,,8.5,149.99,156.3,143.89,150,,9.2,199.98,203.47,196.52,200,,10,305.19,309.93,302.57,306.25,,10,199.65,203.69,195.59,199.61,,10,0.86,0.88,0.85,0.86,,9.4
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-02-01,2007,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,200,325,200,388.28,397.54,379.02,393.49,,8.5,511.44,531.95,494.09,531.95,,8.5,150.1,172.74,143.9,172.74,,9.2,200.01,203.49,196.54,200,,9.3,307.31,325,303.62,325,,10,199.6,203.65,195.55,199.47,,10,0.87,0.9,0.85,0.9,,9.3
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-03-01,2007,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,175,200,,,396.02,404.38,387.65,394.04,,8.4,540.61,558.6,522.62,531.86,,8.4,175.34,183.32,167.36,175,,9,199.93,202.35,197.51,200,,9.5,327.83,336,319.66,322.48,,10,199.46,203.51,195.41,199.81,,9.6,0.91,0.93,0.9,0.9,,9.2
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-04-01,2007,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,200,200,325,200,395.29,402.64,387.94,396.16,,8.5,535.24,552.56,517.92,542.82,,8.5,175.9,200,167.38,200,,9.2,199.99,201.69,198.29,200,,9.7,324.44,326.97,321.91,325,,10,199.8,203.86,195.74,200,,9.7,0.9,0.92,0.89,0.92,,9.3
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-05-01,2007,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,200,,,200,398.52,405.15,391.9,398,,8.4,544.39,561.33,527.45,546.97,,8.5,202.29,212.95,191.63,200,,9.1,200,201.22,198.78,200,,9.7,326.85,333.4,322.02,333.4,,10,200,204.06,195.94,200,,9.5,0.93,0.94,0.91,0.93,,9.2
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-06-01,2007,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,200,200,,200,399.3,405.42,393.17,400.27,,8.4,548.46,564.74,532.18,552.91,,8.5,200.17,211.24,189.1,200,,9.1,199.99,200.9,199.08,200,,9.8,335.75,343.58,330.81,343.58,,10,200,204.06,195.94,200,,9.4,0.93,0.95,0.91,0.94,,9.2
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-07-01,2007,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,200,200,350,,402.54,408.35,396.73,399.94,,8.4,553.58,569.3,537.86,558.31,,8.5,198.94,210.02,187.86,200,,9.1,200,200.71,199.29,200,,9.8,346.46,351.78,341.15,350,,10,200,204.06,195.94,196.24,,9.5,0.94,0.96,0.92,0.94,,9.2
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-08-01,2007,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,200,200,350,200,400.86,406.53,395.2,403.62,,8.5,559.24,574.41,544.07,558.45,,8.5,199.06,209.82,188.3,200,,9.2,200,200.6,199.4,200,,9.9,352.9,357.51,348.28,350,,10,196.27,200.53,192,200,,9.6,0.94,0.96,0.92,0.94,,9.3
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-09-01,2007,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,178.75,200,350,,406.21,411.85,395.14,395.14,,8.5,557.98,572.47,543.49,554.77,,8.5,199.17,209.36,178.75,178.75,,9.2,200,200.53,199.46,200,,9.9,352.28,357.11,347.45,350,,10,199.95,204.31,179.84,179.84,,9.6,0.94,0.96,0.92,0.92,,9.3
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-10-01,2007,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,162,200,350,175,394.14,401.17,387.1,389.66,,8.5,553.15,566.92,539.39,542.69,,8.6,176.21,185.05,162,162,,9.2,200,200.5,199.49,200,,9.9,351.85,356.57,347.13,350,,10,179.99,188.38,171.61,175,,9.7,0.91,0.92,0.89,0.9,,9.3
MLI,Mali,Kayes,Kayes,Kayes Centre,14.44,-11.43,gid_144400000-114300000,2007-11-01,2007,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,,200,,162.5,391.08,397.63,377.48,377.48,,8.5,539.82,552.88,526.75,542.49,,8.5,159.51,167.34,151.69,163.17,,9.2,199.99,200.48,199.51,200,,9.8,351.54,356.28,346.8,349.09,,10,174.95,179.11,162.5,162.5,,9.6,0.89,0.91,0.87,0.89,,9.3
