ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2022-09-01,2022,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,444,350,,372.96,403.21,356.66,403.21,60.79,7.5,386.47,444,367.24,444,104.15,7.4,335.34,350,328.19,350,-0.77,8.2,400.91,421.69,380.13,419.03,69.52,7.5,1.59,1.69,1.55,1.69,51.31,7.9
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2022-10-01,2022,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,406.62,428.06,375.67,375.67,58.34,7.3,457.03,479.24,382.5,382.5,73.86,7,350.11,357.98,342.24,344.67,3.22,8,406.78,427.09,386.46,420.92,61.89,7.4,1.73,1.79,1.59,1.59,44.96,7.8
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2022-11-01,2022,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,323,350,,374,393.71,339.18,339.18,44.96,7.4,378.42,397.07,340.3,340.3,52.98,7.2,345.43,352.72,338.14,350,4.45,8.2,409.77,429.81,389.38,389.38,66.15,7.6,1.56,1.62,1.48,1.48,38.31,7.9
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2022-12-01,2022,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,345,393,350,,335.76,354.91,316.6,345,48.98,7.6,334.46,393,317.97,393,77.51,7.5,350.58,357.55,343.62,350,7.32,8.4,375.91,414.65,356.67,414.65,84,7.9,1.46,1.57,1.42,1.57,49.6,8.1
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-01-01,2023,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,331,,344.77,359.93,329.6,342.87,53.18,7.7,399.26,417.75,370.55,370.55,68.73,7.6,350.59,357.05,331,331,1.94,8.4,413,437.37,388.63,418.67,79.16,8.1,1.6,1.67,1.53,1.53,46.04,8.2
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-02-01,2023,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,350,363,325,400,342.62,356.99,328.26,350,53.29,8,369.28,386.68,351.87,363,63.5,8,331.57,338.94,324.21,325,-0.34,8.6,412.36,431.05,393.67,400,69.64,8.5,1.51,1.55,1.47,1.5,42.06,8.4
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-03-01,2023,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,325,365,,,350.62,365.54,325,325,35.1,8.1,361.71,378.84,344.59,365,59.02,8.2,324.9,331.76,318.04,331.54,2.99,8.8,391.44,410.52,372.36,396.57,65.74,8.5,1.5,1.53,1.47,1.48,37.51,8.5
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-04-01,2023,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,355,325,,322.96,339.59,306.34,331.49,29.2,8.3,364.93,382.23,347.64,355,53.27,8.3,331.01,337.73,324.3,325,-1.06,9,392.52,410.87,374.16,399.05,51.04,8.8,1.48,1.51,1.44,1.47,30.5,8.6
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-05-01,2023,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,331.64,346.07,317.21,327.55,15.73,8.3,353.71,370.59,336.83,348.23,29.26,8.3,324.74,339.02,318.46,339.02,4.58,9,396.71,415.32,378.11,401.64,27.58,8.8,1.47,1.51,1.44,1.48,18.89,8.6
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-06-01,2023,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,325,330,350,,327.22,341.01,313.42,325,-3.11,8.5,347.04,363.68,330,330,11.37,8.6,338.55,350,331.4,350,5.91,9.2,399.56,418.2,380.92,394.65,2.77,9.1,1.48,1.52,1.45,1.46,3.97,8.8
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-07-01,2023,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,350,,324.69,338.28,311.09,319.77,-14.73,8.4,327.45,343.24,311.66,337.01,3.06,8.4,349.98,357.43,342.53,350,10.41,9,391.38,409.7,373.05,378.34,-6.61,9,1.46,1.49,1.42,1.45,-2.74,8.7
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-08-01,2023,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,325,,350,,319.22,332.71,305.73,325,-12.62,8.4,337.28,353.47,321.1,335.75,-10.97,8.5,350.5,357.39,343.61,350,4.26,9,374.67,392.76,356.59,391.03,-5.54,9.1,1.44,1.48,1.41,1.47,-6.47,8.7
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-09-01,2023,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,320,350,,,325.37,339.14,311.6,320,-20.64,8.4,335.66,351.86,319.46,350,-21.17,8.7,350.54,356.94,344.15,348.51,-0.43,9,393.14,412.19,373.99,373.99,-10.75,8.8,1.47,1.51,1.44,1.46,-13.84,8.7
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-10-01,2023,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,310,,,319.62,333.15,286.87,286.87,-23.64,8.5,351.92,368.85,310,310,-18.95,8.7,348.96,354.89,343.02,349.2,1.31,9.2,370.67,389.13,336.91,336.91,-19.96,8.8,1.45,1.49,1.34,1.34,-15.8,8.8
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-11-01,2023,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,242,,,,284.02,300.87,242,242,-28.65,8.4,305.79,320.62,286.19,286.19,-15.9,8.9,349.47,355,343.95,349.91,-0.03,9,332.32,351.42,313.22,314.02,-19.35,8.6,1.31,1.36,1.25,1.25,-15.98,8.7
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2023-12-01,2023,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,350,,237.92,255.56,220.28,255.53,-25.93,8.3,282.32,296.01,268.64,279.04,-29,8.6,350.1,355.24,344.96,350,0,8.9,313.55,328.94,298.16,302.82,-26.97,8.5,1.22,1.26,1.19,1.24,-20.98,8.6
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-01-01,2024,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,300,255.89,269.35,242.43,245.8,-28.31,8.3,277.17,290.57,258.7,258.7,-30.19,8.6,350.15,377.15,345.37,377.15,13.94,8.9,305.01,319.42,290.61,300,-28.34,8.4,1.24,1.27,1.21,1.24,-19.24,8.6
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-02-01,2024,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,245,,,245,256.12,233.89,250,-28.57,8.1,255.79,268.2,243.37,245,-32.51,8.6,377.06,400.38,368.58,400.38,23.19,8.8,303.61,317.55,289.68,303.46,-24.14,8.1,1.23,1.26,1.2,1.25,-16.63,8.5
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-03-01,2024,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,235,242,415,,250.22,260.89,235,235,-27.69,8.2,242.6,254.39,230.81,242,-33.7,8.6,401.03,415,390.66,415,25.17,8.8,307.66,321.68,293.64,308.5,-22.21,8.3,1.26,1.29,1.23,1.26,-15.34,8.6
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-04-01,2024,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,420,319,233.73,245.12,222.34,228.48,-31.07,8.2,241.01,252.71,229.31,233.02,-34.36,8.6,416.51,427.08,405.94,420,29.23,8.7,312.16,326.43,297.89,319,-20.06,8.3,1.25,1.28,1.23,1.26,-14.89,8.5
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-05-01,2024,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,210,221,,287.5,227.61,237.44,210,210,-35.89,8.4,231.64,242.95,220.33,221,-36.54,8.9,421.92,431.86,411.98,421.91,24.45,8.9,322.75,337.72,287.5,287.5,-28.42,8.4,1.26,1.28,1.19,1.19,-19.49,8.7
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-06-01,2024,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,228,425,,208.23,226.2,197.29,226.2,-30.4,8.4,219.18,229.92,208.43,228,-30.91,8.7,423.71,432.97,414.45,425,21.43,8.9,284.04,322.76,266.31,322.76,-18.22,8.4,1.17,1.26,1.14,1.26,-14.12,8.6
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-07-01,2024,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,238,425,350,227.4,239.75,215.06,231.63,-27.56,8.5,228.47,239.59,217.35,238,-29.38,8.7,426.44,435.1,417.78,425,21.43,9.1,331.98,353.4,310.55,350,-7.49,8.5,1.28,1.33,1.23,1.3,-10.14,8.7
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-08-01,2024,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,250,225,425,350,232.43,250,222.45,250,-23.08,8.6,239.49,251.13,225,225,-32.99,8.8,426.14,434.18,418.1,425,21.43,9.2,354.15,370.83,337.47,350,-10.49,8.5,1.31,1.34,1.29,1.31,-10.83,8.8
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-09-01,2024,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,232,218,,,252.05,265,232,232,-27.5,8.6,223.75,234.76,212.74,218,-37.71,8.8,425.81,433.28,418.34,424.75,21.88,9.2,347.46,384.18,331.28,384.18,2.72,8.5,1.31,1.34,1.28,1.32,-9.59,8.8
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-10-01,2024,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,219,,425,,230.87,243.22,218.52,219,-23.66,8.7,216.8,227.51,206.1,215.66,-30.43,9,425.3,432.23,418.37,425,21.71,9.1,387.47,410.67,364.28,369.41,9.65,8.7,1.32,1.35,1.28,1.28,-4.2,8.8
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-11-01,2024,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,204,211,,,217.61,227.93,204,204,-15.7,8.8,215.05,225.69,204.41,211,-26.27,9,425.35,431.79,418.91,423.73,21.1,9.3,362.55,380.06,345.05,363.27,15.68,8.7,1.28,1.31,1.24,1.26,0.83,8.9
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2024-12-01,2024,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,183,209,422,,202.4,212.38,183,183,-28.39,8.9,210.25,220.71,199.8,209,-25.1,9.3,423.97,429.96,417.99,422,20.57,9.4,359.49,376.23,332.65,332.65,9.85,8.8,1.25,1.28,1.2,1.2,-3.43,9
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2025-01-01,2025,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,216.67,,,,180.92,216.67,170.49,216.67,-11.85,8.9,208.55,218.95,196.08,196.08,-24.2,9.5,422.13,427.69,414.14,414.14,9.81,9.4,326.61,344.48,308.74,319.48,6.49,8.8,1.18,1.22,1.15,1.2,-2.99,9
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2025-02-01,2025,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,195,175,,,219.81,239.13,195,195,-22,8.9,194.39,204.15,175,175,-28.57,9.5,414.2,419.66,402.23,402.23,0.46,9.4,318.18,332.83,270.59,270.59,-10.83,8.8,1.2,1.23,1.09,1.09,-13.01,9
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2025-03-01,2025,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,400,,193.82,206.63,181.22,206.63,-12.07,8.8,172.15,198.67,163.48,198.67,-17.91,9.2,402.1,412.2,396.37,412.2,-0.67,9.3,265.58,285.06,246.1,266.69,-13.55,8.7,1.06,1.13,1.01,1.13,-9.69,8.9
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2025-04-01,2025,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,220.75,,350,,207.49,220.75,197.04,220.75,-3.39,8.8,201.36,211,191.72,194.52,-16.52,9.4,411.56,417.6,397.46,397.46,-5.37,9.3,270.3,289.84,259.16,289.84,-9.14,8.7,1.15,1.19,1.12,1.15,-8.16,9
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2025-05-01,2025,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,222.37,233.3,208.04,208.04,-0.93,8.6,194.65,204.13,185.18,202.46,-8.39,9.2,397.27,409.46,390.87,409.46,-2.95,9.1,297.84,313.51,282.16,304.56,5.93,8.6,1.15,1.18,1.13,1.18,-1.39,8.8
SEN,Senegal,Kaolack,Kaolack,N'Doffane,13.92,-15.93,gid_139200000-159300000,2025-06-01,2025,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,,,207.27,217.59,196.95,212.99,-5.84,8.4,203.58,213.47,193.69,203.68,-10.67,9.1,408.85,415.74,401.97,409.28,-3.7,8.9,308.6,322.59,294.62,318.53,-1.31,8.4,1.18,1.21,1.15,1.2,-4.78,8.7
SEN,Senegal,Louga,Kebemer,Ndiagne,15.1,-15.96,gid_151000000-159600000,2007-01-01,2007,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,160,160,,,160,165.23,154.85,160,,8.6,160,165.51,154.64,160,,10,213.3,218.6,208.1,213.32,,10,160.56,168.6,154.59,161.6,,8.2,0.72,0.74,0.71,0.73,,8.9
